WDPAID,NAME,scientific_name,source
423,Mount Barney,Acrobates_pygmaeus,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Aepyprymnus_rufescens,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Perameles_nasuta,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Sminthopsis_murina,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Macropus_dorsalis,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Petauroides_volans,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Pseudocheirus_peregrinus,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Petaurus_norfolcensis,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Melomys_cervinipes,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Isoodon_macrourus,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Dasyurus_maculatus,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Antechinus_subtropicus,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Petaurus_breviceps,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Wallabia_bicolor,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Petrogale_penicillata,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Macropus_rufogriseus,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Macropus_parryi,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Ornithorhynchus_anatinus,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Rattus_lutreolus,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Petaurus_australis,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Tachyglossus_aculeatus,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Phascogale_tapoatafa,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Antechinus_flavipes,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Rattus_fuscipes,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Macropus_giganteus,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Thylogale_thetis,https://wetlandinfo.des.qld.gov.au/
423,Mount Barney,Macropus_robustus,https://wetlandinfo.des.qld.gov.au/
426,Southwood,Sminthopsis_murina,https://wetlandinfo.des.qld.gov.au/
426,Southwood,Phascolarctos_cinereus,https://wetlandinfo.des.qld.gov.au/
426,Southwood,Macropus_giganteus,https://wetlandinfo.des.qld.gov.au/
426,Southwood,Petaurus_breviceps,https://wetlandinfo.des.qld.gov.au/
426,Southwood,Wallabia_bicolor,https://wetlandinfo.des.qld.gov.au/
426,Southwood,Macropus_rufus,https://wetlandinfo.des.qld.gov.au/
426,Southwood,Petaurus_norfolcensis,https://wetlandinfo.des.qld.gov.au/
426,Southwood,Planigale_tenuirostris,https://wetlandinfo.des.qld.gov.au/
426,Southwood,Macropus_robustus,https://wetlandinfo.des.qld.gov.au/
426,Southwood,Tachyglossus_aculeatus,https://wetlandinfo.des.qld.gov.au/
426,Southwood,Macropus_rufogriseus,https://wetlandinfo.des.qld.gov.au/
426,Southwood,Acrobates_pygmaeus,https://wetlandinfo.des.qld.gov.au/
426,Southwood,Trichosurus_vulpecula,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Isoodon_macrourus,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Antechinus_flavipes,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Sminthopsis_murina,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Petaurus_breviceps,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Sminthopsis_macroura,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Petauroides_volans,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Petaurus_australis,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Zyzomys_argurus,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Phascolarctos_cinereus,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Macropus_robustus,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Macropus_parryi,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Rattus_fuscipes,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Planigale_maculata,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Melomys_cervinipes,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Rattus_tunneyi,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Petaurus_norfolcensis,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Perameles_nasuta,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Macropus_giganteus,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Hydromys_chrysogaster,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Petrogale_herberti,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Macropus_dorsalis,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Wallabia_bicolor,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Pseudomys_patrius,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Trichosurus_vulpecula,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Pseudomys_gracilicaudatus,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Rattus_villosissimus,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Acrobates_pygmaeus,https://wetlandinfo.des.qld.gov.au/
428,Blackdown Tableland,Rattus_lutreolus,https://wetlandinfo.des.qld.gov.au/
431,Cape Upstart,Aepyprymnus_rufescens,https://wetlandinfo.des.qld.gov.au/
431,Cape Upstart,Dasyurus_hallucatus,https://wetlandinfo.des.qld.gov.au/
431,Cape Upstart,Melomys_cervinipes,https://wetlandinfo.des.qld.gov.au/
431,Cape Upstart,Macropus_agilis,https://wetlandinfo.des.qld.gov.au/
431,Cape Upstart,Petrogale_inornata,https://wetlandinfo.des.qld.gov.au/
431,Cape Upstart,Macropus_giganteus,https://wetlandinfo.des.qld.gov.au/
431,Cape Upstart,Trichosurus_vulpecula,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Xeromys_myoides,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Hydromys_chrysogaster,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Melomys_burtoni,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Rattus_lutreolus,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Pseudomys_delicatulus,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Perameles_nasuta,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Rattus_fuscipes,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Wallabia_bicolor,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Pseudomys_gracilicaudatus,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Melomys_cervinipes,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Rattus_tunneyi,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Trichosurus_caninus,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Thylogale_stigmatica,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Phascolarctos_cinereus,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Tachyglossus_aculeatus,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Macropus_rufogriseus,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Petauroides_volans,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Petaurus_breviceps,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Trichosurus_vulpecula,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Acrobates_pygmaeus,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Petaurus_australis,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Petrogale_herberti,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Macropus_giganteus,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Thylogale_thetis,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Petaurus_norfolcensis,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Pseudocheirus_peregrinus,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Isoodon_macrourus,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Aepyprymnus_rufescens,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Planigale_maculata,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Macropus_parryi,https://wetlandinfo.des.qld.gov.au/
432,Eurimbula,Macropus_dorsalis,https://wetlandinfo.des.qld.gov.au/
433,Isla Gorge,Petaurus_breviceps,https://wetlandinfo.des.qld.gov.au/
433,Isla Gorge,Melomys_cervinipes,https://wetlandinfo.des.qld.gov.au/
433,Isla Gorge,Tachyglossus_aculeatus,https://wetlandinfo.des.qld.gov.au/
433,Isla Gorge,Petrogale_herberti,https://wetlandinfo.des.qld.gov.au/
433,Isla Gorge,Wallabia_bicolor,https://wetlandinfo.des.qld.gov.au/
433,Isla Gorge,Macropus_robustus,https://wetlandinfo.des.qld.gov.au/
434,Forty Mile Scrub,Macropus_dorsalis,https://wetlandinfo.des.qld.gov.au/
434,Forty Mile Scrub,Thylogale_stigmatica,https://wetlandinfo.des.qld.gov.au/
434,Forty Mile Scrub,Wallabia_bicolor,https://wetlandinfo.des.qld.gov.au/
434,Forty Mile Scrub,Trichosurus_vulpecula,https://wetlandinfo.des.qld.gov.au/
434,Forty Mile Scrub,Macropus_antilopinus,https://wetlandinfo.des.qld.gov.au/
434,Forty Mile Scrub,Macropus_giganteus,https://wetlandinfo.des.qld.gov.au/
434,Forty Mile Scrub,Phascolarctos_cinereus,https://wetlandinfo.des.qld.gov.au/
435,Castle Tower,Petrogale_herberti,https://wetlandinfo.des.qld.gov.au/
435,Castle Tower,Trichosurus_vulpecula,https://wetlandinfo.des.qld.gov.au/
435,Castle Tower,Aepyprymnus_rufescens,https://wetlandinfo.des.qld.gov.au/
435,Castle Tower,Tachyglossus_aculeatus,https://wetlandinfo.des.qld.gov.au/
435,Castle Tower,Petaurus_australis,https://wetlandinfo.des.qld.gov.au/
435,Castle Tower,Petauroides_volans,https://wetlandinfo.des.qld.gov.au/
436,Mazeppa,Macropus_dorsalis,https://www.qld.gov.au/environment/plants-animals/species-list
436,Mazeppa,Macropus_giganteus,https://www.qld.gov.au/environment/plants-animals/species-list
436,Mazeppa,Phascolarctos_cinereus,https://www.qld.gov.au/environment/plants-animals/species-list
436,Mazeppa,Macropus_rufus,https://www.qld.gov.au/environment/plants-animals/species-list
440,Mount Walsh,Potorous_tridactylus,https://wetlandinfo.des.qld.gov.au/
440,Mount Walsh,Macropus_parryi,https://wetlandinfo.des.qld.gov.au/
440,Mount Walsh,Trichosurus_caninus,https://wetlandinfo.des.qld.gov.au/
440,Mount Walsh,Pseudomys_patrius,https://wetlandinfo.des.qld.gov.au/
440,Mount Walsh,Isoodon_macrourus,https://wetlandinfo.des.qld.gov.au/
440,Mount Walsh,Petauroides_volans,https://wetlandinfo.des.qld.gov.au/
440,Mount Walsh,Macropus_giganteus,https://wetlandinfo.des.qld.gov.au/
440,Mount Walsh,Aepyprymnus_rufescens,https://wetlandinfo.des.qld.gov.au/
440,Mount Walsh,Macropus_rufogriseus,https://wetlandinfo.des.qld.gov.au/
440,Mount Walsh,Trichosurus_vulpecula,https://wetlandinfo.des.qld.gov.au/
440,Mount Walsh,Acrobates_pygmaeus,https://wetlandinfo.des.qld.gov.au/
440,Mount Walsh,Pseudocheirus_peregrinus,https://wetlandinfo.des.qld.gov.au/
440,Mount Walsh,Phascogale_tapoatafa,https://wetlandinfo.des.qld.gov.au/
440,Mount Walsh,Tachyglossus_aculeatus,https://wetlandinfo.des.qld.gov.au/
440,Mount Walsh,Phascolarctos_cinereus,https://wetlandinfo.des.qld.gov.au/
440,Mount Walsh,Pseudomys_delicatulus,https://wetlandinfo.des.qld.gov.au/
440,Mount Walsh,Petaurus_norfolcensis,https://wetlandinfo.des.qld.gov.au/
440,Mount Walsh,Petaurus_australis,https://wetlandinfo.des.qld.gov.au/
440,Mount Walsh,Antechinus_flavipes,https://wetlandinfo.des.qld.gov.au/
440,Mount Walsh,Wallabia_bicolor,https://wetlandinfo.des.qld.gov.au/
440,Mount Walsh,Petaurus_breviceps,https://wetlandinfo.des.qld.gov.au/
440,Mount Walsh,Dasyurus_maculatus,https://wetlandinfo.des.qld.gov.au/
441,Porcupine Gorge,Petrogale_assimilis,https://wetlandinfo.des.qld.gov.au/
441,Porcupine Gorge,Isoodon_macrourus,https://wetlandinfo.des.qld.gov.au/
441,Porcupine Gorge,Aepyprymnus_rufescens,https://wetlandinfo.des.qld.gov.au/
441,Porcupine Gorge,Trichosurus_vulpecula,https://wetlandinfo.des.qld.gov.au/
441,Porcupine Gorge,Macropus_robustus,https://wetlandinfo.des.qld.gov.au/
441,Porcupine Gorge,Macropus_rufus,https://wetlandinfo.des.qld.gov.au/
441,Porcupine Gorge,Dasyurus_hallucatus,https://wetlandinfo.des.qld.gov.au/
441,Porcupine Gorge,Macropus_giganteus,https://wetlandinfo.des.qld.gov.au/
442,Mount Aberdeen,Phascolarctos_cinereus,https://wetlandinfo.des.qld.gov.au/
442,Mount Aberdeen,Macropus_robustus,https://wetlandinfo.des.qld.gov.au/
442,Mount Aberdeen,Petrogale_inornata,https://wetlandinfo.des.qld.gov.au/
442,Mount Aberdeen,Macropus_giganteus,https://wetlandinfo.des.qld.gov.au/
442,Mount Aberdeen,Dasyurus_hallucatus,https://wetlandinfo.des.qld.gov.au/
447,Endeavour River,Hydromys_chrysogaster,https://wetlandinfo.des.qld.gov.au/
447,Endeavour River,Melomys_burtoni,https://wetlandinfo.des.qld.gov.au/
447,Endeavour River,Mesembriomys_gouldii,https://wetlandinfo.des.qld.gov.au/
447,Endeavour River,Pseudomys_delicatulus,https://wetlandinfo.des.qld.gov.au/
447,Endeavour River,Uromys_caudimaculatus,https://wetlandinfo.des.qld.gov.au/
447,Endeavour River,Macropus_agilis,https://wetlandinfo.des.qld.gov.au/
447,Endeavour River,Macropus_antilopinus,https://wetlandinfo.des.qld.gov.au/
447,Endeavour River,Petrogale_godmani,https://wetlandinfo.des.qld.gov.au/
447,Endeavour River,Trichosurus_vulpecula,https://wetlandinfo.des.qld.gov.au/
447,Endeavour River,Petaurus_breviceps,https://wetlandinfo.des.qld.gov.au/
447,Endeavour River,Dasyurus_hallucatus,https://wetlandinfo.des.qld.gov.au/
447,Endeavour River,Dasyurus_maculatus,https://wetlandinfo.des.qld.gov.au/
447,Endeavour River,Phascogale_tapoatafa,https://wetlandinfo.des.qld.gov.au/
447,Endeavour River,Sminthopsis_murina,https://wetlandinfo.des.qld.gov.au/
447,Endeavour River,Sminthopsis_virginiae,https://wetlandinfo.des.qld.gov.au/
447,Endeavour River,Rattus_sordidus,https://wetlandinfo.des.qld.gov.au/
447,Endeavour River,Rattus_tunneyi,https://wetlandinfo.des.qld.gov.au/
447,Endeavour River,Melomys_cervinipes,https://wetlandinfo.des.qld.gov.au/
447,Endeavour River,Isoodon_macrourus,https://wetlandinfo.des.qld.gov.au/
447,Endeavour River,Dactylopsila_trivirgata,https://wetlandinfo.des.qld.gov.au/
454,Russell River,Melomys_cervinipes,https://wetlandinfo.des.qld.gov.au/
454,Russell River,Melomys_burtoni,https://wetlandinfo.des.qld.gov.au/
454,Russell River,Hydromys_chrysogaster,https://wetlandinfo.des.qld.gov.au/
454,Russell River,Rattus_fuscipes,https://wetlandinfo.des.qld.gov.au/
454,Russell River,Rattus_leucopus,https://wetlandinfo.des.qld.gov.au/
454,Russell River,Rattus_sordidus,https://wetlandinfo.des.qld.gov.au/
454,Russell River,Uromys_caudimaculatus,https://wetlandinfo.des.qld.gov.au/
454,Russell River,Wallabia_bicolor,https://wetlandinfo.des.qld.gov.au/
454,Russell River,Hypsiprymnodon_moschatus,https://wetlandinfo.des.qld.gov.au/
454,Russell River,Trichosurus_vulpecula,https://wetlandinfo.des.qld.gov.au/
454,Russell River,Pseudocheirus_peregrinus,https://wetlandinfo.des.qld.gov.au/
454,Russell River,Pseudochirops_archeri,https://wetlandinfo.des.qld.gov.au/
454,Russell River,Pseudochirulus_herbertensis,https://wetlandinfo.des.qld.gov.au/
454,Russell River,Cercartetus_caudatus,https://wetlandinfo.des.qld.gov.au/
454,Russell River,Perameles_nasuta,https://wetlandinfo.des.qld.gov.au/
454,Russell River,Antechinus_flavipes,https://wetlandinfo.des.qld.gov.au/
454,Russell River,Dasyurus_maculatus,https://wetlandinfo.des.qld.gov.au/
454,Russell River,Tachyglossus_aculeatus,https://wetlandinfo.des.qld.gov.au/
454,Russell River,Ornithorhynchus_anatinus,https://wetlandinfo.des.qld.gov.au/
454,Russell River,Isoodon_macrourus,https://wetlandinfo.des.qld.gov.au/
454,Russell River,Thylogale_stigmatica,https://wetlandinfo.des.qld.gov.au/
454,Russell River,Dactylopsila_trivirgata,https://wetlandinfo.des.qld.gov.au/
458,Cape Hillsborough,Perameles_nasuta,https://wetlandinfo.des.qld.gov.au/
458,Cape Hillsborough,Petaurus_norfolcensis,https://wetlandinfo.des.qld.gov.au/
458,Cape Hillsborough,Isoodon_macrourus,https://wetlandinfo.des.qld.gov.au/
458,Cape Hillsborough,Petaurus_breviceps,https://wetlandinfo.des.qld.gov.au/
458,Cape Hillsborough,Macropus_giganteus,https://wetlandinfo.des.qld.gov.au/
458,Cape Hillsborough,Melomys_cervinipes,https://wetlandinfo.des.qld.gov.au/
458,Cape Hillsborough,Planigale_maculata,https://wetlandinfo.des.qld.gov.au/
458,Cape Hillsborough,Tachyglossus_aculeatus,https://wetlandinfo.des.qld.gov.au/
458,Cape Hillsborough,Hydromys_chrysogaster,https://wetlandinfo.des.qld.gov.au/
458,Cape Hillsborough,Rattus_sordidus,https://wetlandinfo.des.qld.gov.au/
458,Cape Hillsborough,Macropus_parryi,https://wetlandinfo.des.qld.gov.au/
458,Cape Hillsborough,Trichosurus_vulpecula,https://wetlandinfo.des.qld.gov.au/
458,Cape Hillsborough,Petrogale_inornata,https://wetlandinfo.des.qld.gov.au/
458,Cape Hillsborough,Melomys_burtoni,https://wetlandinfo.des.qld.gov.au/
458,Cape Hillsborough,Macropus_agilis,https://wetlandinfo.des.qld.gov.au/
458,Cape Hillsborough,Wallabia_bicolor,https://wetlandinfo.des.qld.gov.au/
458,Cape Hillsborough,Thylogale_stigmatica,https://wetlandinfo.des.qld.gov.au/
525,Narawntapu,Pseudocheirus_peregrinus,https://www.parks.tas.gov.au
525,Narawntapu,Trichosurus_vulpecula,https://www.parks.tas.gov.au
525,Narawntapu,Macropus_rufogriseus,https://www.parks.tas.gov.au
525,Narawntapu,Rattus_lutreolus,https://www.parks.tas.gov.au
525,Narawntapu,Dasyurus_viverrinus,https://www.parks.tas.gov.au
525,Narawntapu,Dasyurus_maculatus,https://www.parks.tas.gov.au
525,Narawntapu,Macropus_giganteus,https://www.parks.tas.gov.au
525,Narawntapu,Thylogale_billardierii,https://www.parks.tas.gov.au
525,Narawntapu,Tachyglossus_aculeatus,https://www.parks.tas.gov.au
525,Narawntapu,Sminthopsis_leucopus,https://www.parks.tas.gov.au
525,Narawntapu,Isoodon_obesulus,https://www.parks.tas.gov.au
525,Narawntapu,Vombatus_ursinus,https://www.parks.tas.gov.au
525,Narawntapu,Bettongia_gaimardi,https://www.parks.tas.gov.au
525,Narawntapu,Antechinus_minimus,https://www.parks.tas.gov.au
525,Narawntapu,Hydromys_chrysogaster,https://www.parks.tas.gov.au
525,Narawntapu,Perameles_gunnii,https://www.parks.tas.gov.au
525,Narawntapu,Potorous_tridactylus,https://www.parks.tas.gov.au
525,Narawntapu,Sarcophilus_harrisii,https://www.parks.tas.gov.au
533,Hattah - Kulkyne National Park,Cercartetus_concinnus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
533,Hattah - Kulkyne National Park,Hydromys_chrysogaster,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
533,Hattah - Kulkyne National Park,Macropus_fuliginosus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
533,Hattah - Kulkyne National Park,Macropus_giganteus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
533,Hattah - Kulkyne National Park,Macropus_rufus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
533,Hattah - Kulkyne National Park,Notomys_mitchellii,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
533,Hattah - Kulkyne National Park,Sminthopsis_crassicaudata,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
533,Hattah - Kulkyne National Park,Sminthopsis_murina,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
533,Hattah - Kulkyne National Park,Tachyglossus_aculeatus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
533,Hattah - Kulkyne National Park,Trichosurus_vulpecula,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
558,Fitzgerald River,Bettongia_penicillata,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
558,Fitzgerald River,Cercartetus_concinnus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
558,Fitzgerald River,Felis_silvestris,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
558,Fitzgerald River,Hydromys_chrysogaster,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
558,Fitzgerald River,Isoodon_obesulus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
558,Fitzgerald River,Macropus_eugenii,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
558,Fitzgerald River,Macropus_fuliginosus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
558,Fitzgerald River,Macropus_irma,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
558,Fitzgerald River,Mus_musculus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
558,Fitzgerald River,Notomys_mitchellii,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
558,Fitzgerald River,Oryctolagus_cuniculus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
558,Fitzgerald River,Parantechinus_apicalis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
558,Fitzgerald River,Phascogale_calura,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
558,Fitzgerald River,Pseudomys_albocinereus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
558,Fitzgerald River,Pseudomys_occidentalis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
558,Fitzgerald River,Pseudomys_shortridgei,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
558,Fitzgerald River,Rattus_fuscipes,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
558,Fitzgerald River,Rattus_rattus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
558,Fitzgerald River,Sminthopsis_granulipes,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
558,Fitzgerald River,Sminthopsis_griseoventer,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
558,Fitzgerald River,Tachyglossus_aculeatus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
558,Fitzgerald River,Tarsipes_rostratus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
558,Fitzgerald River,Trichosurus_vulpecula,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
558,Fitzgerald River,Vulpes_vulpes,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
558,Fitzgerald River,Felis_bieti,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Alces_alces,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Bison_bison,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Canis_latrans,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Canis_lupus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Castor_canadensis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Erethizon_dorsatum,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Glaucomys_sabrinus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Gulo_gulo,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Lepus_americanus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Lontra_canadensis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Lynx_canadensis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Marmota_monax,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Martes_americana,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Martes_pennanti,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Mephitis_mephitis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Microtus_pennsylvanicus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Microtus_xanthognathus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Mustela_erminea,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Mustela_frenata,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Mustela_nivalis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Myodes_gapperi,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Neovison_vison,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Odocoileus_hemionus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Odocoileus_virginianus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Ondatra_zibethicus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Peromyscus_maniculatus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Phenacomys_intermedius,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Rangifer_tarandus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Sorex_arcticus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Sorex_cinereus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Sorex_hoyi,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Sorex_palustris,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Sorex_vagrans,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
611,Wood Buffalo National Park of Canada,Synaptomys_borealis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
